array,artifact,bytes_uncompressed,description,dtype,elements,maximum,minimum,nonfinite_count,shape
left,bases/block_00_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.5694891214370728,-0.7319705486297607,0,2560x64
gate_norm,ffn_neurons/block_00.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.427457094192505,1.276847004890442,0,6912
value_norm,ffn_neurons/block_00.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.848771810531616,0.19424991309642792,0,6912
down_norm,ffn_neurons/block_00.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.571011543273926,0.3753474950790405,0,6912
gate_value_cosine,ffn_neurons/block_00.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8760143518447876,-0.8698372840881348,0,6912
gate_down_cosine,ffn_neurons/block_00.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.39556896686553955,-0.5347106456756592,0,6912
value_down_cosine,ffn_neurons/block_00.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4428196847438812,-0.28461045026779175,0,6912
triple_strength,ffn_neurons/block_00.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,21.886865615844727,0.10684431344270706,0,6912
neuron,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9561984539031982,1.3385671377182007,0,6912
value_norm,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.753580331802368,0.2551971673965454,0,6912
down_norm,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.8174915313720703,0.39489227533340454,0,6912
gate_value_cosine,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.9435396194458008,-0.931231677532196,0,6912
gate_down_cosine,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.59270840883255,-0.5399527549743652,0,6912
value_down_cosine,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5112417936325073,-0.35378819704055786,0,6912
triple_strength,ffn_neurons/block_01.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,21.85932731628418,0.14873385429382324,0,6912
neuron,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.6816704273223877,1.2000788450241089,0,6912
value_norm,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.5674405097961426,0.28492259979248047,0,6912
down_norm,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.790437698364258,0.43588492274284363,0,6912
gate_value_cosine,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.9678191542625427,-0.9799139499664307,0,6912
gate_down_cosine,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5299043655395508,-0.5547364354133606,0,6912
value_down_cosine,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5377076268196106,-0.30593234300613403,0,6912
triple_strength,ffn_neurons/block_02.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,17.564388275146484,0.18936793506145477,0,6912
neuron,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.4084885120391846,1.0162906646728516,0,6912
value_norm,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.261202573776245,0.2516539692878723,0,6912
down_norm,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7214996814727783,0.44363951683044434,0,6912
gate_value_cosine,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.9750545024871826,-0.9624360203742981,0,6912
gate_down_cosine,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.38715338706970215,-0.43006834387779236,0,6912
value_down_cosine,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.41770341992378235,-0.37132957577705383,0,6912
triple_strength,ffn_neurons/block_03.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,12.579849243164062,0.1665431559085846,0,6912
neuron,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.1869089603424072,1.0964686870574951,0,6912
value_norm,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.565206289291382,0.19460786879062653,0,6912
down_norm,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7170114517211914,0.31534379720687866,0,6912
gate_value_cosine,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.9807684421539307,-0.9680576324462891,0,6912
gate_down_cosine,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4088647663593292,-0.48610901832580566,0,6912
value_down_cosine,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.45645660161972046,-0.2407946139574051,0,6912
triple_strength,ffn_neurons/block_04.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,16.420425415039062,0.06948913633823395,0,6912
neuron,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.477566719055176,0.787905216217041,0,6912
value_norm,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,1.7897838354110718,0.11628838628530502,0,6912
down_norm,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.4570884704589844,0.304476797580719,0,6912
gate_value_cosine,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8118085861206055,-0.8892608284950256,0,6912
gate_down_cosine,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5208619832992554,-0.5199691653251648,0,6912
value_down_cosine,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.28310975432395935,-0.6367478966712952,0,6912
triple_strength,ffn_neurons/block_05.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,8.98227310180664,0.03515506535768509,0,6912
neuron,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.4154324531555176,0.892754316329956,0,6912
value_norm,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,1.8776862621307373,0.12745991349220276,0,6912
down_norm,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.4659276008605957,0.3010605275630951,0,6912
gate_value_cosine,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.7944018840789795,-0.8600842356681824,0,6912
gate_down_cosine,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.543296217918396,-0.5508064031600952,0,6912
value_down_cosine,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.307367742061615,-0.5984910726547241,0,6912
triple_strength,ffn_neurons/block_06.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,9.347880363464355,0.04106578975915909,0,6912
neuron,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.476328134536743,0.9463333487510681,0,6912
value_norm,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.663327932357788,0.16931071877479553,0,6912
down_norm,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7067291736602783,0.3085293173789978,0,6912
gate_value_cosine,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8803489804267883,-0.865028977394104,0,6912
gate_down_cosine,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5287226438522339,-0.6066858768463135,0,6912
value_down_cosine,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4362044334411621,-0.6074978709220886,0,6912
triple_strength,ffn_neurons/block_07.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,18.34700584411621,0.05165105685591698,0,6912
neuron,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.4726898670196533,1.0007988214492798,0,6912
value_norm,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.1574594974517822,0.14857721328735352,0,6912
down_norm,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.5456483364105225,0.28211477398872375,0,6912
gate_value_cosine,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.9248881936073303,-0.9043116569519043,0,6912
gate_down_cosine,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5376280546188354,-0.5403406023979187,0,6912
value_down_cosine,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.31950643658638,-0.5528650283813477,0,6912
triple_strength,ffn_neurons/block_08.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,10.996962547302246,0.04281233251094818,0,6912
neuron,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.654489040374756,0.9817021489143372,0,6912
value_norm,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.8872101306915283,0.27297651767730713,0,6912
down_norm,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9815521240234375,0.47104087471961975,0,6912
gate_value_cosine,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.9330317378044128,-0.8732755184173584,0,6912
gate_down_cosine,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.556894063949585,-0.626958429813385,0,6912
value_down_cosine,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.44947487115859985,-0.49620524048805237,0,6912
triple_strength,ffn_neurons/block_09.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,23.4571590423584,0.13721364736557007,0,6912
neuron,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.1536896228790283,0.797079861164093,0,6912
value_norm,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.1277709007263184,0.17797647416591644,0,6912
down_norm,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.5424227714538574,0.31549400091171265,0,6912
gate_value_cosine,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8215160369873047,-0.7866905927658081,0,6912
gate_down_cosine,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.476862370967865,-0.5802594423294067,0,6912
value_down_cosine,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.379564493894577,-0.5485281944274902,0,6912
triple_strength,ffn_neurons/block_10.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,13.912169456481934,0.045910585671663284,0,6912
neuron,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.2168567180633545,0.7115896940231323,0,6912
value_norm,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.1918933391571045,0.17953698337078094,0,6912
down_norm,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.4535202980041504,0.3054225742816925,0,6912
gate_value_cosine,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.847596287727356,-0.8393973112106323,0,6912
gate_down_cosine,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4895458221435547,-0.474100798368454,0,6912
value_down_cosine,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.39053383469581604,-0.6031983494758606,0,6912
triple_strength,ffn_neurons/block_11.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,15.89970588684082,0.0415692999958992,0,6912
neuron,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.3515279293060303,0.7853919267654419,0,6912
value_norm,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.901663064956665,0.41725456714630127,0,6912
down_norm,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7139482498168945,0.6057066321372986,0,6912
gate_value_cosine,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8593478798866272,-0.81846684217453,0,6912
gate_down_cosine,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.49295857548713684,-0.5587454438209534,0,6912
value_down_cosine,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.46226099133491516,-0.4278174042701721,0,6912
triple_strength,ffn_neurons/block_12.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,22.725200653076172,0.21715186536312103,0,6912
neuron,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.3021411895751953,0.707744836807251,0,6912
value_norm,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.323881149291992,0.3287995457649231,0,6912
down_norm,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.8765218257904053,0.484921395778656,0,6912
gate_value_cosine,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8645129203796387,-0.8458647727966309,0,6912
gate_down_cosine,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.44071051478385925,-0.3390243649482727,0,6912
value_down_cosine,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.35243356227874756,-0.3778706192970276,0,6912
triple_strength,ffn_neurons/block_13.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,25.957866668701172,0.12189675867557526,0,6912
neuron,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.653614044189453,0.6609897017478943,0,6912
value_norm,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.674639940261841,0.3223574757575989,0,6912
down_norm,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7881314754486084,0.46105778217315674,0,6912
gate_value_cosine,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8973610401153564,-0.900073766708374,0,6912
gate_down_cosine,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3653596341609955,-0.4471379518508911,0,6912
value_down_cosine,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.45627373456954956,-0.394426167011261,0,6912
triple_strength,ffn_neurons/block_14.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,29.66701316833496,0.11029434949159622,0,6912
neuron,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.3887057304382324,0.7088435292243958,0,6912
value_norm,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.712735176086426,0.27917227149009705,0,6912
down_norm,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.670421838760376,0.35366663336753845,0,6912
gate_value_cosine,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8840634226799011,-0.9021563529968262,0,6912
gate_down_cosine,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4635421633720398,-0.3552587628364563,0,6912
value_down_cosine,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.40343767404556274,-0.35315895080566406,0,6912
triple_strength,ffn_neurons/block_15.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,29.45039176940918,0.07809124141931534,0,6912
neuron,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.3509304523468018,0.6687213778495789,0,6912
value_norm,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.693897008895874,0.24391280114650726,0,6912
down_norm,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.073901891708374,0.28448405861854553,0,6912
gate_value_cosine,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8611853122711182,-0.9293464422225952,0,6912
gate_down_cosine,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.39991384744644165,-0.4178255498409271,0,6912
value_down_cosine,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.401529461145401,-0.40293362736701965,0,6912
triple_strength,ffn_neurons/block_16.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,29.010465621948242,0.054934605956077576,0,6912
neuron,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9691162109375,0.8123464584350586,0,6912
value_norm,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.8859663009643555,0.29283225536346436,0,6912
down_norm,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7311923503875732,0.33006131649017334,0,6912
gate_value_cosine,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8997254967689514,-0.8956080675125122,0,6912
gate_down_cosine,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.44795265793800354,-0.43118974566459656,0,6912
value_down_cosine,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.45792892575263977,-0.4535672664642334,0,6912
triple_strength,ffn_neurons/block_17.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,19.331684112548828,0.08315711468458176,0,6912
neuron,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9606521129608154,0.9071597456932068,0,6912
value_norm,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.2556333541870117,0.30456963181495667,0,6912
down_norm,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9153974056243896,0.3164512813091278,0,6912
gate_value_cosine,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8676719665527344,-0.890982449054718,0,6912
gate_down_cosine,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.42181485891342163,-0.5272762775421143,0,6912
value_down_cosine,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5270938277244568,-0.3813444972038269,0,6912
triple_strength,ffn_neurons/block_18.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,20.65115737915039,0.09130314737558365,0,6912
neuron,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.0276131629943848,0.9179219007492065,0,6912
value_norm,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.4022932052612305,0.32128188014030457,0,6912
down_norm,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.6959965229034424,0.31048840284347534,0,6912
gate_value_cosine,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8603394031524658,-0.8662093281745911,0,6912
gate_down_cosine,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3802199363708496,-0.40677058696746826,0,6912
value_down_cosine,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4278208613395691,-0.260376513004303,0,6912
triple_strength,ffn_neurons/block_19.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,20.736347198486328,0.09601724147796631,0,6912
neuron,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.8904640674591064,0.9839996099472046,0,6912
value_norm,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.33888840675354,0.33405616879463196,0,6912
down_norm,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9796290397644043,0.3185482323169708,0,6912
gate_value_cosine,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8517559766769409,-0.8598474860191345,0,6912
gate_down_cosine,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3954944610595703,-0.5125308036804199,0,6912
value_down_cosine,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.43356621265411377,-0.24989935755729675,0,6912
triple_strength,ffn_neurons/block_20.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,21.020139694213867,0.11027853935956955,0,6912
neuron,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.161768913269043,0.9543783068656921,0,6912
value_norm,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.229860544204712,0.31915998458862305,0,6912
down_norm,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.6981852054595947,0.2982531189918518,0,6912
gate_value_cosine,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8541266918182373,-0.868189811706543,0,6912
gate_down_cosine,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4278550446033478,-0.5340553522109985,0,6912
value_down_cosine,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.5079365968704224,-0.13743284344673157,0,6912
